STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-05-1960,,,,,,1906,0,,0,0,,79,53,,,,,180,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-05-1960,,,,,,1536,0,,0,0,,82,52,,,,,203,,,,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-05-1960,,,,,,1354,0,,0,0,,83,54,,,,,203,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-05-1960,,,,,,1748,0,,0,0,,75,52,,,,,158,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-05-1960,,,,,,1118,0.36,,0,0,,55,50,,,,,45,,,,,,24.2,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-05-1960,,,,,,1236,0.26,,0,0,,60,50,,,,,68,,,,,,23,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-05-1960,,,,,,1548,0,,0,0,,73,49,,,,,225,,,,,,31.1,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-05-1960,,,,,,1536,0.25,,0,0,,64,54,,,,,180,,,,,,18.3,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-05-1960,,,,,,1518,0.1,,0,0,,64,50,,,,,113,,,,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-05-1960,,,,,,1730,0.35,,0,0,,61,51,,,,,45,,,,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-05-1960,,,,,,1724,0.01,,0,0,,68,51,,,,,203,,,,,,26.4,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-05-1960,,,,,,1542,0.13,,0,0,,64,51,,,,,270,,,,,,31.1,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-05-1960,,,,,,1854,0.03,,0,0,,71,59,,,,,338,,,,,,25.3,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-05-1960,,,,,,1412,0,,0,0,,74,57,,,,,113,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-05-1960,,,,,,1412,0,,0,0,,62,52,,,,,45,,,,,,20.8,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-05-1960,,,,,,1324,0,,0,0,,75,52,,,,,113,,,,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-05-1960,,,,,,1454,0,,0,0,,69,54,,,,,90,,,,,,18.3,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-05-1960,,,,,,1154,0,,0,0,,63,52,,,,,68,,,,,,28.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-05-1960,,,,,,1454,0,,0,0,,58,50,,,,,113,,,,,,20.8,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-05-1960,,,,,,930,0.12,,0,0,,58,52,,,,,113,,,,,,28.9,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-05-1960,,,,,,912,1.02,,0,0,,58,53,,,,,90,,,,,,24.2,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-05-1960,,,,,,1336,0.04,,0,0,,59,52,,,,,68,,,,,,23,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-05-1960,,,,,,0,0,,0,0,,67,52,,,,,315,,,,,,17.2,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-05-1960,,,,,,1454,0,,0,0,,68,53,,,,,113,,,,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-05-1960,,,,,,1354,0,,0,0,,65,55,,,,,113,,,,,,19.5,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-05-1960,,,,,,1336,0,,0,0,,76,56,,,,,113,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-05-1960,,,,,,1424,0,,0,0,,75,53,,,,,113,,,,,,23,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-05-1960,,,,,,1918,0.82,,0,0,,69,57,,,,,68,,,,,,17.2,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-06-1960,,,,,,1336,0.08,,0,0,,65,55,,,,,113,,,,,,15,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-06-1960,,,,,,1554,0,,0,0,,66,57,,,,,68,,,,,,20.8,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-06-1960,,,,,,1700,0.41,,0,0,,78,61,,,,,203,,,,,,30,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-06-1960,,,,,,1536,2.46,,0,0,,73,65,,,,,180,,,,,,23,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-06-1960,,,,,,112,0,,0,0,,84,66,,,,,225,,,,,,25.3,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-06-1960,,,,,,906,0,,0,0,,84,64,,,,,338,,,,,,24.2,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-06-1960,,,,,,1924,0,,0,0,,70,58,,,,,23,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-06-1960,,,,,,1654,0,,0,0,,70,54,,,,,113,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-06-1960,,,,,,1154,0,,0,0,,65,51,,,,,68,,,,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-06-1960,,,,,,800,0,,0,0,,66,52,,,,,68,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-06-1960,,,,,,1306,0,,0,0,,70,52,,,,,90,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-06-1960,,,,,,1106,0.02,,0,0,,79,60,,,,,338,,,,,,19.5,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-06-1960,,,,,,1048,0,,0,0,,85,61,,,,,315,,,,,,21.9,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-06-1960,,,,,,2136,0.07,,0,0,,70,55,,,,,113,,,,,,25.3,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-06-1960,,,,,,818,0,,0,0,,69,57,,,,,135,,,,,,28.9,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-06-1960,,,,,,2154,0,,0,0,,87,64,,,,,225,,,,,,21.9,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-06-1960,,,,,,1942,0.01,,0,0,,88,65,,,,,225,,,,,,33.3,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-06-1960,,,,,,2018,0.1,,0,0,,84,63,,,,,338,,,,,,23,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-06-1960,,,,,,1536,0,,0,0,,72,59,,,,,113,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-06-1960,,,,,,1742,0,,0,0,,79,61,,,,,293,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-06-1960,,,,,,1006,0,,0,0,,82,58,,,,,338,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-06-1960,,,,,,1618,0,,0,0,,84,63,,,,,225,,,,,,25.3,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-06-1960,,,,,,712,0,,0,0,,84,64,,,,,248,,,,,,18.3,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-06-1960,,,,,,2330,0.02,,0,0,,74,64,,,,,225,,,,,,18.3,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-06-1960,,,,,,1400,0,,0,0,,74,68,,,,,270,,,,,,39.1,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-06-1960,,,,,,1624,0,,0,0,,88,64,,,,,293,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-06-1960,,,,,,1912,0,,0,0,,90,68,,,,,270,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-06-1960,,,,,,1824,0,,0,0,,91,69,,,,,203,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-06-1960,,,,,,1654,0.03,,0,0,,84,64,,,,,203,,,,,,26.4,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-06-1960,,,,,,1542,0.26,,0,0,,89,68,,,,,315,,,,,,34.4,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-07-1960,,,,,,1718,0.28,,0,0,,85,65,,,,,225,,,,,,32.2,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-07-1960,,,,,,1918,0.41,,0,0,,79,61,,,,,203,,,,,,21.9,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-07-1960,,,,,,1248,0.46,,0,0,,84,65,,,,,203,,,,,,34.4,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-07-1960,,,,,,1848,0,,0,0,,77,64,,,,,293,,,,,,23,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-07-1960,,,,,,1748,0,,0,0,,78,61,,,,,270,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-07-1960,,,,,,1612,0,,0,0,,76,59,,,,,315,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-07-1960,,,,,,1600,0,,0,0,,77,62,,,,,23,,,,,,26.4,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-07-1960,,,,,,1518,0,,0,0,,83,62,,,,,270,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-07-1960,,,,,,1442,0,,0,0,,86,68,,,,,293,,,,,,30,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-07-1960,,,,,,1430,0,,0,0,,85,63,,,,,203,,,,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-07-1960,,,,,,1606,0,,0,0,,88,69,,,,,180,,,,,,19.5,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-07-1960,,,,,,2242,0,,0,0,,92,67,,,,,225,,,,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-07-1960,,,,,,1624,0.45,,0,0,,91,69,,,,,270,,,,,,36.7,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-07-1960,,,,,,1736,2.05,,0,0,,73,61,,,,,68,,,,,,27.5,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-07-1960,,,,,,848,0,,0,0,,73,59,,,,,23,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-07-1960,,,,,,1736,0,,0,0,,86,61,,,,,248,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-07-1960,,,,,,1418,0,,0,0,,88,65,,,,,248,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-07-1960,,,,,,1924,0,,0,0,,78,66,,,,,180,,,,,,18.3,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-07-1960,,,,,,2336,0.08,,0,0,,83,63,,,,,248,,,,,,23,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-07-1960,,,,,,1418,0.2,,0,0,,84,67,,,,,338,,,,,,24.2,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-07-1960,,,,,,1118,0,,0,0,,82,62,,,,,315,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-07-1960,,,,,,1454,0,,0,0,,85,64,,,,,180,,,,,,34.4,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-07-1960,,,,,,1524,0.03,,0,0,,86,69,,,,,225,,,,,,26.4,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-07-1960,,,,,,1106,0,,0,0,,82,67,,,,,315,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-07-1960,,,,,,1342,0,,0,0,,79,62,,,,,113,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-07-1960,,,,,,1712,0,,0,0,,84,65,,,,,203,,,,,,23,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-07-1960,,,,,,1336,0.15,,0,0,,77,63,,,,,203,,,,,,31.1,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-07-1960,,,,,,1554,0.07,,0,0,,80,67,,,,,135,,,,,,18.3,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-07-1960,,,,,,1518,0,,0,0,,80,66,,,,,113,,,,,,16.1,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-07-1960,,,,,,2112,1,,0,0,,74,64,,,,,270,,,,,,38,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-07-1960,,,,,,30,0,,0,0,,84,67,,,,,248,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-08-1960,,,,,,1142,0,,0,0,,85,64,,,,,270,,,,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-08-1960,,,,,,1342,0,,0,0,,87,68,,,,,248,,,,,,34.4,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-08-1960,,,,,,100,0.14,,0,0,,85,73,,,,,248,,,,,,21.9,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-08-1960,,,,,,36,0,,0,0,,74,61,,,,,45,,,,,,20.8,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-08-1960,,,,,,1436,0,,0,0,,67,60,,,,,90,,,,,,17.2,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-08-1960,,,,,,1500,0,,0,0,,79,61,,,,,113,,,,,,15,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-08-1960,,,,,,1654,0,,0,0,,83,74,,,,,203,,,,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-08-1960,,,,,,1742,0.17,,0,0,,89,66,,,,,315,,,,,,31.1,,1,,,,1,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-08-1960,,,,,,624,0,,0,0,,76,63,,,,,315,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-08-1960,,,,,,2036,0.67,,0,0,,67,60,,,,,45,,,,,,16.1,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-08-1960,,,,,,718,0.01,,0,0,,66,59,,,,,23,,,,,,13.9,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-08-1960,,,,,,1354,0,,0,0,,82,61,,,,,135,,,,,,17.2,,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-08-1960,,,,,,1818,0,,0,0,,82,65,,,,,203,,,,,,17.2,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-08-1960,,,,,,1448,0,,0,0,,86,62,,,,,225,,,,,,18.3,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-08-1960,,,,,,1942,0.2,,0,0,,84,68,,,,,360,,,,,,23,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-08-1960,,,,,,1000,0,,0,0,,69,62,,,,,45,,,,,,23,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-08-1960,,,,,,1112,0,,0,0,,77,59,,,,,68,,,,,,19.5,,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-08-1960,,,,,,1648,0,,0,0,,75,59,,,,,90,,,,,,15,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-08-1960,,,,,,930,0.44,,0,0,,70,64,,,,,45,,,,,,26.4,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-08-1960,,,,,,1636,0,,0,0,,87,68,,,,,225,,,,,,31.1,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-08-1960,,,,,,1536,0,,0,0,,87,68,,,,,270,,,,,,25.3,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-08-1960,,,,,,1312,0,,0,0,,86,73,,,,,225,,,,,,20.8,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-08-1960,,,,,,2036,0,,0,0,,87,69,,,,,360,,,,,,28.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-08-1960,,,,,,100,0,,0,0,,74,60,,,,,23,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-08-1960,,,,,,2212,0,,0,0,,73,55,,,,,248,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-08-1960,,,,,,2330,0,,0,0,,81,58,,,,,248,,,,,,23,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-08-1960,,,,,,1536,0,,0,0,,90,63,,,,,270,,,,,,21.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-08-1960,,,,,,730,0,,0,0,,84,69,,,,,338,,,,,,17.2,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-08-1960,,,,,,1206,0,,0,0,,93,68,,,,,225,,,,,,28.9,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-08-1960,,,,,,1224,0,,0,0,,84,68,,,,,90,,,,,,19.5,,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-08-1960,,,,,,1318,0.01,,0,0,,74,67,,,,,90,,,,,,17.2,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-09-1960,,,,,,1930,0,,0,0,,90,68,,,,,338,,,,,,26.4,,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-09-1960,,,,,,1306,0,,0,0,,78,59,,,,,338,,,,,,30,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-09-1960,,,,,,142,0,,0,0,,74,54,,,,,338,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-09-1960,,,,,,930,0.15,,0,0,,68,58,,,,,225,,,,,,27.5,,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-09-1960,,,,,,42,0,,0,0,,75,58,,,,,293,,,,,,19.5,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-09-1960,,,,,,1324,0,,0,0,,69,55,,,,,135,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-09-1960,,,,,,1406,0,,0,0,,85,60,,,,,270,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-09-1960,,,,,,1706,0,,0,0,,93,66,,,,,248,,,,,,20.8,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-09-1960,,,,,,1418,0,,0,0,,86,68,,,,,225,,,,,,33.3,,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-09-1960,,,,,,936,0.01,,0,0,,81,65,,,,,315,,,,,,30,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-09-1960,,,,,,2348,0.34,,0,0,,65,59,,,,,68,,,,,,21.9,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-09-1960,,,,,,1642,2.95,,0,0,,69,57,,,,,180,,,,,,79.4,,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-09-1960,,,,,,0,0.02,,0,0,,80,60,,,,,248,,,,,,32.2,,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-09-1960,,,,,,900,0,,0,0,,72,56,,,,,293,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-09-1960,,,,,,930,0,,0,0,,77,56,,,,,248,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,
